9.295436142869881180e-02
5.905648673749941402e-02
2.323959860918694414e-02
1.891658857425860402e-02
1.398577294925623313e-02
1.545508112841756203e-02
1.494015176029652933e-02
1.238494290656227438e-02
1.131142012119316226e-02
1.094702787253479769e-02
1.404533756028265336e-02
1.168084402431942767e-02
1.425712408208047212e-02
1.046307399672972462e-02
7.889032576682712683e-03
5.342712655396035515e-03
3.942972700588762668e-03
3.729008028043297954e-03
3.080791130358265240e-03
3.085247850746918388e-03
2.646741762451506209e-03
2.479137697936356459e-03
2.518477638104988856e-03
2.288333741297763225e-03
1.906538434842244617e-03
1.905346043335201566e-03
1.838947960770970008e-03
1.717384894375721237e-03
