9.029584745283004976e-02
4.873563156104131211e-02
2.406696068800967883e-02
1.801000351019580933e-02
1.547025564694110532e-02
1.467551101888759507e-02
1.400830516670189402e-02
1.387700597477844848e-02
1.196552043963224066e-02
1.283458465452568149e-02
1.284178120238896326e-02
1.187569211717099012e-02
8.929310580732206445e-03
8.027882855486596567e-03
7.551866857186142340e-03
7.080489654114586855e-03
6.610057169507722874e-03
6.076409569907119390e-03
5.645343676500375399e-03
5.349193523252796477e-03
5.160717265764809894e-03
5.214746629039397098e-03
4.816461472403592986e-03
4.859407984903809166e-03
4.409871258861752449e-03
4.407552346861157329e-03
4.265944563743520428e-03
4.206553709549684661e-03
4.165226271951268967e-03
